"table_name","column_name","data_type","column_default","is_nullable","character_maximum_length","numeric_precision","numeric_scale","table_description","column_description"
revenue_wtd,gross_copies,text,,YES,,,,,
revenue_wtd,gross_copies,text,,YES,,,,,
revenue_wtd,gross_copies,text,,YES,,,,,
revenue_wtd,gross_copies,text,,YES,,,,,
revenue_wtd,gross_copies,text,,YES,,,,,
revenue_wtd,gross_copies,text,,YES,,,,,
revenue_wtd,gross_copies,text,,YES,,,,,
revenue_wtd,LOCATION_NAME,text,,YES,,,,,
revenue_wtd,LOCATION_NAME,text,,YES,,,,,
revenue_wtd,LOCATION_NAME,text,,YES,,,,,
revenue_wtd,Loc_ID,double precision,,YES,,53,,,
revenue_wtd,Loc_ID,double precision,,YES,,53,,,
revenue_wtd,Loc_ID,double precision,,YES,,53,,,
revenue_wtd,Loc_ID,double precision,,YES,,53,,,
revenue_wtd,Loc_ID,double precision,,YES,,53,,,
revenue_wtd,Loc_ID,double precision,,YES,,53,,,
revenue_wtd,Loc_ID,double precision,,YES,,53,,,
revenue_wtd,Loc_ID,double precision,,YES,,53,,,
revenue_wtd,gross_revenue,double precision,,YES,,53,,,
revenue_wtd,gross_revenue,double precision,,YES,,53,,,
revenue_wtd,gross_revenue,double precision,,YES,,53,,,
revenue_wtd,gross_revenue,double precision,,YES,,53,,,
revenue_wtd,gross_revenue,double precision,,YES,,53,,,
revenue_wtd,gross_revenue,double precision,,YES,,53,,,
revenue_wtd,gross_revenue,double precision,,YES,,53,,,
revenue_wtd,SALES_PK,bigint,,NO,,64,0,,
revenue_wtd,SALES_PK,bigint,,NO,,64,0,,
revenue_wtd,SALES_PK,bigint,,NO,,64,0,,
revenue_wtd,SALES_PK,bigint,,NO,,64,0,,
revenue_wtd,SALES_PK,bigint,,NO,,64,0,,
revenue_wtd,SALES_PK,bigint,,NO,,64,0,,
revenue_wtd,SALES_PK,bigint,,NO,,64,0,,
revenue_wtd,net_copies,text,,YES,,,,,
revenue_wtd,net_copies,text,,YES,,,,,
revenue_wtd,net_copies,text,,YES,,,,,
revenue_wtd,net_copies,text,,YES,,,,,
revenue_wtd,net_copies,text,,YES,,,,,
revenue_wtd,net_copies,text,,YES,,,,,
revenue_wtd,net_copies,text,,YES,,,,,
revenue_wtd,Loc_ID,double precision,,YES,,53,,,
revenue_wtd,Loc_ID,double precision,,YES,,53,,,
revenue_wtd,Loc_ID,double precision,,YES,,53,,,
revenue_wtd,Loc_ID,double precision,,YES,,53,,,
revenue_wtd,Loc_ID,double precision,,YES,,53,,,
revenue_wtd,Loc_ID,double precision,,YES,,53,,,
revenue_wtd,SALES_PK,bigint,,NO,,64,0,,
revenue_wtd,SALES_PK,bigint,,NO,,64,0,,
revenue_wtd,SALES_PK,bigint,,NO,,64,0,,
revenue_wtd,SALES_PK,bigint,,NO,,64,0,,
revenue_wtd,SALES_PK,bigint,,NO,,64,0,,
revenue_wtd,SALES_PK,bigint,,NO,,64,0,,
revenue_wtd,SALES_PK,bigint,,NO,,64,0,,
revenue_wtd,SALES_PK,bigint,,NO,,64,0,,
revenue_wtd,SALES_PK,bigint,,NO,,64,0,,
revenue_wtd,SALES_PK,bigint,,NO,,64,0,,
revenue_wtd,SALES_PK,bigint,,NO,,64,0,,
revenue_wtd,SALES_PK,bigint,,NO,,64,0,,
revenue_wtd,SALES_PK,bigint,,NO,,64,0,,
revenue_wtd,SALES_PK,bigint,,NO,,64,0,,
revenue_wtd,SALES_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,Audit_Date,timestamp without time zone,,YES,,,,,
revenue_wtd,Audit_Date,timestamp without time zone,,YES,,,,,
revenue_wtd,Audit_Date,timestamp without time zone,,YES,,,,,
revenue_wtd,Audit_Date,timestamp without time zone,,YES,,,,,
revenue_wtd,Audit_Date,timestamp without time zone,,YES,,,,,
revenue_wtd,Audit_Date,timestamp without time zone,,YES,,,,,
revenue_wtd,Audit_Date,timestamp without time zone,,YES,,,,,
revenue_wtd,Audit_Date,timestamp without time zone,,YES,,,,,
revenue_wtd,Audit_Date,timestamp without time zone,,YES,,,,,
revenue_wtd,Audit_Date,timestamp without time zone,,YES,,,,,
revenue_wtd,Audit_Date,timestamp without time zone,,YES,,,,,
revenue_wtd,Audit_Date,timestamp without time zone,,YES,,,,,
revenue_wtd,Audit_Date,timestamp without time zone,,YES,,,,,
revenue_wtd,net_revenue,double precision,,YES,,53,,,
revenue_wtd,net_revenue,double precision,,YES,,53,,,
revenue_wtd,net_revenue,double precision,,YES,,53,,,
revenue_wtd,net_revenue,double precision,,YES,,53,,,
revenue_wtd,net_revenue,double precision,,YES,,53,,,
revenue_wtd,net_revenue,double precision,,YES,,53,,,
revenue_wtd,net_revenue,double precision,,YES,,53,,,
revenue_wtd,net_revenue,double precision,,YES,,53,,,
revenue_wtd,net_revenue,double precision,,YES,,53,,,
revenue_wtd,net_revenue,double precision,,YES,,53,,,
revenue_wtd,net_revenue,double precision,,YES,,53,,,
revenue_wtd,net_revenue,double precision,,YES,,53,,,
revenue_wtd,net_revenue,double precision,,YES,,53,,,
revenue_wtd,net_revenue,double precision,,YES,,53,,,
revenue_wtd,SALES_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,SALES_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,SALES_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,SALES_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,SALES_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,SALES_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,SALES_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,SALES_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,SALES_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,SALES_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,SALES_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,SALES_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,SALES_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,Audit_Date,timestamp without time zone,,YES,,,,,
revenue_wtd,SALES_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,SALES_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,SALES_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,SALES_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,SALES_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,SALES_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,SALES_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,Slots_Coin_In,text,,YES,,,,,
revenue_wtd,TOT_TOTAL_NET_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TOTAL_NET_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TOTAL_NET_SALES,double precision,,YES,,53,,,
revenue_wtd,is_deleted,boolean,false,YES,,,,,
revenue_wtd,is_deleted,boolean,false,YES,,,,,
revenue_wtd,is_deleted,boolean,false,YES,,,,,
revenue_wtd,TOT_TOTAL_NET_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TOTAL_NET_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TOTAL_NET_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TOTAL_NET_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TOTAL_NET_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TOTAL_NET_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TOTAL_NET_SALES,double precision,,YES,,53,,,
revenue_wtd,Slots_Coin_In,text,,YES,,,,,
revenue_wtd,Slots_Coin_In,text,,YES,,,,,
revenue_wtd,Slots_Coin_In,text,,YES,,,,,
revenue_wtd,Slots_Coin_In,text,,YES,,,,,
revenue_wtd,Slots_Coin_In,text,,YES,,,,,
revenue_wtd,Slots_Coin_In,text,,YES,,,,,
revenue_wtd,Slots_Coin_In,text,,YES,,,,,
revenue_wtd,is_deleted,boolean,false,YES,,,,,
revenue_wtd,is_deleted,boolean,false,YES,,,,,
revenue_wtd,is_deleted,boolean,false,YES,,,,,
revenue_wtd,is_deleted,boolean,false,YES,,,,,
revenue_wtd,TOT_TOTAL_NET_SALES,double precision,,YES,,53,,,
revenue_wtd,Slots_Coin_In,text,,YES,,,,,
revenue_wtd,Slots_Coin_In,text,,YES,,,,,
revenue_wtd,TOT_TOTAL_NET_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TOTAL_NET_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TOTAL_NET_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TOTAL_NET_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TOTAL_NET_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TOTAL_NET_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TOTAL_NET_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TOTAL_NET_SALES,double precision,,YES,,53,,,
revenue_wtd,Slots_Coin_In,text,,YES,,,,,
revenue_wtd,Slots_Coin_In,text,,YES,,,,,
revenue_wtd,entity_name,text,,NO,,,,,
revenue_wtd,entity_name,text,,NO,,,,,
revenue_wtd,entity_name,text,,NO,,,,,
revenue_wtd,entity_name,text,,NO,,,,,
revenue_wtd,entity_name,text,,NO,,,,,
revenue_wtd,entity_name,text,,NO,,,,,
revenue_wtd,entity_name,text,,NO,,,,,
revenue_wtd,Slots_Coin_In,text,,YES,,,,,
revenue_wtd,Slots_Coin_In,text,,YES,,,,,
revenue_wtd,TOT_TOTAL_NET_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TOTAL_NET_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_COMPLIMENTARY,double precision,,YES,,53,,,
revenue_wtd,TOT_COMPLIMENTARY,double precision,,YES,,53,,,
revenue_wtd,TOT_COMPLIMENTARY,double precision,,YES,,53,,,
revenue_wtd,TOT_COMPLIMENTARY,double precision,,YES,,53,,,
revenue_wtd,TOT_COMPLIMENTARY,double precision,,YES,,53,,,
revenue_wtd,TOT_COMPLIMENTARY,double precision,,YES,,53,,,
revenue_wtd,TOT_COMPLIMENTARY,double precision,,YES,,53,,,
revenue_wtd,TOT_COMPLIMENTARY,double precision,,YES,,53,,,
revenue_wtd,TOT_COMPLIMENTARY,double precision,,YES,,53,,,
revenue_wtd,TOT_COMPLIMENTARY,double precision,,YES,,53,,,
revenue_wtd,TOT_COMPLIMENTARY,double precision,,YES,,53,,,
revenue_wtd,TOT_COMPLIMENTARY,double precision,,YES,,53,,,
revenue_wtd,TOT_COMPLIMENTARY,double precision,,YES,,53,,,
revenue_wtd,TOT_COMPLIMENTARY,double precision,,YES,,53,,,
revenue_wtd,TOT_COMPLIMENTARY,double precision,,YES,,53,,,
revenue_wtd,TOT_COMPLIMENTARY,double precision,,YES,,53,,,
revenue_wtd,TOT_COMPLIMENTARY,double precision,,YES,,53,,,
revenue_wtd,TOT_COMPLIMENTARY,double precision,,YES,,53,,,
revenue_wtd,TOT_COMPLIMENTARY,double precision,,YES,,53,,,
revenue_wtd,TOT_COMPLIMENTARY,double precision,,YES,,53,,,
revenue_wtd,TOT_COMPLIMENTARY,double precision,,YES,,53,,,
revenue_wtd,is_deleted,boolean,false,YES,,,,,
revenue_wtd,is_deleted,boolean,false,YES,,,,,
revenue_wtd,is_deleted,boolean,false,YES,,,,,
revenue_wtd,is_deleted,boolean,false,YES,,,,,
revenue_wtd,is_deleted,boolean,false,YES,,,,,
revenue_wtd,is_deleted,boolean,false,YES,,,,,
revenue_wtd,is_deleted,boolean,false,YES,,,,,
revenue_wtd,is_deleted_at,timestamp without time zone,,YES,,,,,
revenue_wtd,is_deleted_at,timestamp without time zone,,YES,,,,,
revenue_wtd,is_deleted_at,timestamp without time zone,,YES,,,,,
revenue_wtd,is_deleted_at,timestamp without time zone,,YES,,,,,
revenue_wtd,is_deleted_at,timestamp without time zone,,YES,,,,,
revenue_wtd,is_deleted_at,timestamp without time zone,,YES,,,,,
revenue_wtd,is_deleted_at,timestamp without time zone,,YES,,,,,
revenue_wtd,Slots_Win,text,,YES,,,,,
revenue_wtd,Slots_Win,text,,YES,,,,,
revenue_wtd,Slots_Win,text,,YES,,,,,
revenue_wtd,Slots_Win,text,,YES,,,,,
revenue_wtd,Slots_Win,text,,YES,,,,,
revenue_wtd,Slots_Win,text,,YES,,,,,
revenue_wtd,Slots_Win,text,,YES,,,,,
revenue_wtd,Slots_Win,text,,YES,,,,,
revenue_wtd,Slots_Win,text,,YES,,,,,
revenue_wtd,Slots_Win,text,,YES,,,,,
revenue_wtd,Slots_Win,text,,YES,,,,,
revenue_wtd,Slots_Win,text,,YES,,,,,
revenue_wtd,Slots_Win,text,,YES,,,,,
revenue_wtd,Slots_Win,text,,YES,,,,,
revenue_wtd,is_deleted_at,timestamp without time zone,,YES,,,,,
revenue_wtd,is_deleted_at,timestamp without time zone,,YES,,,,,
revenue_wtd,is_deleted_at,timestamp without time zone,,YES,,,,,
revenue_wtd,TOT_SALES_TAX,double precision,,YES,,53,,,
revenue_wtd,Participation,text,,YES,,,,,
revenue_wtd,Participation,text,,YES,,,,,
revenue_wtd,Participation,text,,YES,,,,,
revenue_wtd,Participation,text,,YES,,,,,
revenue_wtd,Participation,text,,YES,,,,,
revenue_wtd,Participation,text,,YES,,,,,
revenue_wtd,is_deleted_at,timestamp without time zone,,YES,,,,,
revenue_wtd,is_deleted_at,timestamp without time zone,,YES,,,,,
revenue_wtd,is_deleted_at,timestamp without time zone,,YES,,,,,
revenue_wtd,TOT_SALES_TAX,double precision,,YES,,53,,,
revenue_wtd,TOT_SALES_TAX,double precision,,YES,,53,,,
revenue_wtd,TOT_SALES_TAX,double precision,,YES,,53,,,
revenue_wtd,TOT_SALES_TAX,double precision,,YES,,53,,,
revenue_wtd,TOT_SALES_TAX,double precision,,YES,,53,,,
revenue_wtd,TOT_SALES_TAX,double precision,,YES,,53,,,
revenue_wtd,Participation,text,,YES,,,,,
revenue_wtd,Participation,text,,YES,,,,,
revenue_wtd,Participation,text,,YES,,,,,
revenue_wtd,TOT_SALES_TAX,double precision,,YES,,53,,,
revenue_wtd,TOT_SALES_TAX,double precision,,YES,,53,,,
revenue_wtd,TOT_SALES_TAX,double precision,,YES,,53,,,
revenue_wtd,TOT_SALES_TAX,double precision,,YES,,53,,,
revenue_wtd,TOT_SALES_TAX,double precision,,YES,,53,,,
revenue_wtd,TOT_SALES_TAX,double precision,,YES,,53,,,
revenue_wtd,Participation,text,,YES,,,,,
revenue_wtd,Participation,text,,YES,,,,,
revenue_wtd,Participation,text,,YES,,,,,
revenue_wtd,Participation,text,,YES,,,,,
revenue_wtd,Participation,text,,YES,,,,,
revenue_wtd,TOT_SALES_TAX,double precision,,YES,,53,,,
revenue_wtd,TOT_SALES_TAX,double precision,,YES,,53,,,
revenue_wtd,TOT_SALES_TAX,double precision,,YES,,53,,,
revenue_wtd,TOT_SALES_TAX,double precision,,YES,,53,,,
revenue_wtd,TOT_SALES_TAX,double precision,,YES,,53,,,
revenue_wtd,TOT_SALES_TAX,double precision,,YES,,53,,,
revenue_wtd,TOT_SALES_TAX,double precision,,YES,,53,,,
revenue_wtd,TOT_SALES_TAX,double precision,,YES,,53,,,
revenue_wtd,is_deleted_at,timestamp without time zone,,YES,,,,,
revenue_wtd,Num_of_Slots,double precision,,YES,,53,,,
revenue_wtd,TOT_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,Num_of_Slots,double precision,,YES,,53,,,
revenue_wtd,TOT_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,Num_of_Slots,double precision,,YES,,53,,,
revenue_wtd,Num_of_Slots,double precision,,YES,,53,,,
revenue_wtd,Num_of_Slots,double precision,,YES,,53,,,
revenue_wtd,Num_of_Slots,double precision,,YES,,53,,,
revenue_wtd,Num_of_Slots,double precision,,YES,,53,,,
revenue_wtd,Num_of_Slots,double precision,,YES,,53,,,
revenue_wtd,Num_of_Slots,double precision,,YES,,53,,,
revenue_wtd,Num_of_Slots,double precision,,YES,,53,,,
revenue_wtd,Num_of_Slots,double precision,,YES,,53,,,
revenue_wtd,Num_of_Slots,double precision,,YES,,53,,,
revenue_wtd,Num_of_Slots,double precision,,YES,,53,,,
revenue_wtd,Num_of_Slots,double precision,,YES,,53,,,
revenue_wtd,TOT_NON_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,Tables_Drop,text,,YES,,,,,
revenue_wtd,Tables_Drop,text,,YES,,,,,
revenue_wtd,Tables_Drop,text,,YES,,,,,
revenue_wtd,Tables_Drop,text,,YES,,,,,
revenue_wtd,Tables_Drop,text,,YES,,,,,
revenue_wtd,Tables_Drop,text,,YES,,,,,
revenue_wtd,Tables_Drop,text,,YES,,,,,
revenue_wtd,Tables_Drop,text,,YES,,,,,
revenue_wtd,TOT_NON_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_NON_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_NON_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_NON_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_NON_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_NON_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_NON_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_NON_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_NON_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_NON_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,Tables_Drop,text,,YES,,,,,
revenue_wtd,Tables_Drop,text,,YES,,,,,
revenue_wtd,Tables_Drop,text,,YES,,,,,
revenue_wtd,TOT_NON_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_NON_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_NON_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_NON_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_NON_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_NON_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_NON_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_NON_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,Tables_Drop,text,,YES,,,,,
revenue_wtd,Tables_Drop,text,,YES,,,,,
revenue_wtd,Tables_Drop,text,,YES,,,,,
revenue_wtd,TOT_NON_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,TOT_NON_TAXABLE_SALES,double precision,,YES,,53,,,
revenue_wtd,Tables_Win,text,,YES,,,,,
revenue_wtd,LAST_TOUCH_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,LAST_TOUCH_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,LAST_TOUCH_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,LAST_TOUCH_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,LAST_TOUCH_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,LAST_TOUCH_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,LAST_TOUCH_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,Tables_Win,text,,YES,,,,,
revenue_wtd,Tables_Win,text,,YES,,,,,
revenue_wtd,Tables_Win,text,,YES,,,,,
revenue_wtd,Tables_Win,text,,YES,,,,,
revenue_wtd,Tables_Win,text,,YES,,,,,
revenue_wtd,Tables_Win,text,,YES,,,,,
revenue_wtd,LAST_TOUCH_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,LAST_TOUCH_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,LAST_TOUCH_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,LAST_TOUCH_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,LAST_TOUCH_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,LAST_TOUCH_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,LAST_TOUCH_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,Tables_Win,text,,YES,,,,,
revenue_wtd,Tables_Win,text,,YES,,,,,
revenue_wtd,Tables_Win,text,,YES,,,,,
revenue_wtd,Tables_Win,text,,YES,,,,,
revenue_wtd,Tables_Win,text,,YES,,,,,
revenue_wtd,Tables_Win,text,,YES,,,,,
revenue_wtd,Tables_Win,text,,YES,,,,,
revenue_wtd,LAST_TOUCH_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,LAST_TOUCH_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,LAST_TOUCH_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,LAST_TOUCH_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,LAST_TOUCH_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,LAST_TOUCH_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,LAST_TOUCH_DATE,timestamp without time zone,,YES,,,,,
revenue_wtd,CONSUMPTION_VALUE,double precision,,YES,,53,,,
revenue_wtd,Other_Gaming_Revenue,text,,YES,,,,,
revenue_wtd,Other_Gaming_Revenue,text,,YES,,,,,
revenue_wtd,Other_Gaming_Revenue,text,,YES,,,,,
revenue_wtd,CONSUMPTION_VALUE,double precision,,YES,,53,,,
revenue_wtd,Other_Gaming_Revenue,text,,YES,,,,,
revenue_wtd,CONSUMPTION_VALUE,double precision,,YES,,53,,,
revenue_wtd,CONSUMPTION_VALUE,double precision,,YES,,53,,,
revenue_wtd,Other_Gaming_Revenue,text,,YES,,,,,
revenue_wtd,Other_Gaming_Revenue,text,,YES,,,,,
revenue_wtd,Other_Gaming_Revenue,text,,YES,,,,,
revenue_wtd,Other_Gaming_Revenue,text,,YES,,,,,
revenue_wtd,Other_Gaming_Revenue,text,,YES,,,,,
revenue_wtd,CONSUMPTION_VALUE,double precision,,YES,,53,,,
revenue_wtd,CONSUMPTION_VALUE,double precision,,YES,,53,,,
revenue_wtd,CONSUMPTION_VALUE,double precision,,YES,,53,,,
revenue_wtd,CONSUMPTION_VALUE,double precision,,YES,,53,,,
revenue_wtd,CONSUMPTION_VALUE,double precision,,YES,,53,,,
revenue_wtd,CONSUMPTION_VALUE,double precision,,YES,,53,,,
revenue_wtd,CONSUMPTION_VALUE,double precision,,YES,,53,,,
revenue_wtd,CONSUMPTION_VALUE,double precision,,YES,,53,,,
revenue_wtd,CONSUMPTION_VALUE,double precision,,YES,,53,,,
revenue_wtd,CONSUMPTION_VALUE,double precision,,YES,,53,,,
revenue_wtd,Other_Gaming_Revenue,text,,YES,,,,,
revenue_wtd,Other_Gaming_Revenue,text,,YES,,,,,
revenue_wtd,Other_Gaming_Revenue,text,,YES,,,,,
revenue_wtd,Other_Gaming_Revenue,text,,YES,,,,,
revenue_wtd,CONSUMPTION_VALUE,double precision,,YES,,53,,,
revenue_wtd,Other_Gaming_Revenue,text,,YES,,,,,
revenue_wtd,CONSUMPTION_VALUE,double precision,,YES,,53,,,
revenue_wtd,CONSUMPTION_VALUE,double precision,,YES,,53,,,
revenue_wtd,CONSUMPTION_VALUE,double precision,,YES,,53,,,
revenue_wtd,CONSUMPTION_VALUE,double precision,,YES,,53,,,
revenue_wtd,CONSUMPTION_VALUE,double precision,,YES,,53,,,
revenue_wtd,CONSUMPTION_VALUE,double precision,,YES,,53,,,
revenue_wtd,All_Other_Hotel_Rev,text,,YES,,,,,
revenue_wtd,LOCATION_ID,bigint,,YES,,64,0,,
revenue_wtd,LOCATION_ID,bigint,,YES,,64,0,,
revenue_wtd,LOCATION_ID,bigint,,YES,,64,0,,
revenue_wtd,LOCATION_ID,bigint,,YES,,64,0,,
revenue_wtd,LOCATION_ID,bigint,,YES,,64,0,,
revenue_wtd,LOCATION_ID,bigint,,YES,,64,0,,
revenue_wtd,All_Other_Hotel_Rev,text,,YES,,,,,
revenue_wtd,All_Other_Hotel_Rev,text,,YES,,,,,
revenue_wtd,All_Other_Hotel_Rev,text,,YES,,,,,
revenue_wtd,All_Other_Hotel_Rev,text,,YES,,,,,
revenue_wtd,All_Other_Hotel_Rev,text,,YES,,,,,
revenue_wtd,LOCATION_ID,bigint,,YES,,64,0,,
revenue_wtd,LOCATION_ID,bigint,,YES,,64,0,,
revenue_wtd,LOCATION_ID,bigint,,YES,,64,0,,
revenue_wtd,LOCATION_ID,bigint,,YES,,64,0,,
revenue_wtd,LOCATION_ID,bigint,,YES,,64,0,,
revenue_wtd,LOCATION_ID,bigint,,YES,,64,0,,
revenue_wtd,LOCATION_ID,bigint,,YES,,64,0,,
revenue_wtd,LOCATION_ID,bigint,,YES,,64,0,,
revenue_wtd,LOCATION_ID,bigint,,YES,,64,0,,
revenue_wtd,LOCATION_ID,bigint,,YES,,64,0,,
revenue_wtd,LOCATION_ID,bigint,,YES,,64,0,,
revenue_wtd,LOCATION_ID,bigint,,YES,,64,0,,
revenue_wtd,LOCATION_ID,bigint,,YES,,64,0,,
revenue_wtd,LOCATION_ID,bigint,,YES,,64,0,,
revenue_wtd,LOCATION_ID,bigint,,YES,,64,0,,
revenue_wtd,All_Other_Hotel_Rev,text,,YES,,,,,
revenue_wtd,All_Other_Hotel_Rev,text,,YES,,,,,
revenue_wtd,All_Other_Hotel_Rev,text,,YES,,,,,
revenue_wtd,All_Other_Hotel_Rev,text,,YES,,,,,
revenue_wtd,All_Other_Hotel_Rev,text,,YES,,,,,
revenue_wtd,All_Other_Hotel_Rev,text,,YES,,,,,
revenue_wtd,All_Other_Hotel_Rev,text,,YES,,,,,
revenue_wtd,All_Other_Hotel_Rev,text,,YES,,,,,
revenue_wtd,Rooms_Available,double precision,,YES,,53,,,
revenue_wtd,Rooms_Available,double precision,,YES,,53,,,
revenue_wtd,Rooms_Available,double precision,,YES,,53,,,
revenue_wtd,Rooms_Available,double precision,,YES,,53,,,
revenue_wtd,Rooms_Available,double precision,,YES,,53,,,
revenue_wtd,Rooms_Available,double precision,,YES,,53,,,
revenue_wtd,Rooms_Available,double precision,,YES,,53,,,
revenue_wtd,Rooms_Available,double precision,,YES,,53,,,
revenue_wtd,Rooms_Available,double precision,,YES,,53,,,
revenue_wtd,Rooms_Available,double precision,,YES,,53,,,
